feature_id,version,release_date,feature_name,category,group_id,subgroup_id,engineer_id,models,hardware,description,dev_start_date,feature_complete_date,release_complete_date,lifecycle_status,hw_requirement
F0990,2024.32.5,"September 9, 2024",Mobile App Notification for Tire Service,New Feature,3,302,E09,,,,2024-07-16,2024-08-31,2024-09-09,released,
F0991,2024.32.5,"September 9, 2024",LiveOne Powered by Slacker Radio,New Feature,5,501,E10,,,,2024-07-25,2024-09-01,2024-09-09,released,
F0992,2024.32.5,"September 9, 2024",Security Improvements,New Feature,3,302,E09,,,,2024-07-18,2024-08-29,2024-09-09,released,
F0993,2024.32.5,"September 9, 2024",AutoPark Shift Change,Undocumented Change,1,103,E01,,,,2024-07-19,2024-08-28,2024-09-09,released,
F0994,2024.32.5,"September 9, 2024",Cancel Lane Change in Autopilot,Undocumented Change,1,102,E02,,,,2024-07-24,2024-08-30,2024-09-09,released,
F0995,2024.38,"October 3, 2024",Spotify Free,New Feature,5,501,E10,,,,2024-08-10,2024-09-21,2024-10-03,released,
F0996,2024.38,"October 3, 2024",Custom Mirror Tilted Positions,New Feature,3,302,E09,,,,2024-08-13,2024-09-22,2024-10-03,released,
F0997,2024.38,"October 3, 2024",LiveOne Powered by Slacker Radio,New Feature,5,501,E10,,,,2024-08-15,2024-09-26,2024-10-03,released,
F0998,2024.38,"October 3, 2024",Other Updates,New Feature,3,302,E09,,,,2024-08-15,2024-09-23,2024-10-03,released,
F0999,2024.38,"October 3, 2024",Service History,Undocumented Change,3,302,E09,,,,2024-08-09,2024-09-20,2024-10-03,released,
F1000,2024.38,"October 3, 2024",Tesla App Commands,Undocumented Change,6,602,E06,,,,2024-08-16,2024-09-26,2024-10-03,released,
F1001,2024.38.100,"November 8, 2024",Minor Fixes,New Feature,3,302,E09,,,,2024-09-24,2024-10-27,2024-11-08,released,
F1002,2024.38.2,"October 17, 2024",Sentry Mode Improvements,New Feature,2,201,E03,,,,2024-09-03,2024-10-05,2024-10-17,released,
F1003,2024.38.2,"October 17, 2024",Spotify Free,New Feature,5,501,E10,,,,2024-08-29,2024-10-05,2024-10-17,released,
F1004,2024.38.2,"October 17, 2024",Custom Mirror Tilted Positions,New Feature,3,302,E09,,,,2024-08-31,2024-10-10,2024-10-17,released,
F1005,2024.38.2,"October 17, 2024",LiveOne Powered by Slacker Radio,New Feature,5,501,E10,,,,2024-09-01,2024-10-07,2024-10-17,released,
F1006,2024.38.2,"October 17, 2024",Other Updates,New Feature,3,302,E09,,,,2024-08-29,2024-10-09,2024-10-17,released,
F1007,2024.38.2,"October 17, 2024",Tesla App Commands,Undocumented Change,6,602,E06,,,,2024-08-26,2024-10-04,2024-10-17,released,
F1008,2024.38.2,"October 17, 2024",Curve Assist,Undocumented Change,1,102,E01,,,,2024-08-29,2024-10-04,2024-10-17,released,
F1009,2024.38.2,"October 17, 2024",Autopilot Hardware Version,Undocumented Change,1,102,E02,,,,2024-08-28,2024-10-07,2024-10-17,released,
F1010,2024.38.2,"October 17, 2024",WiFi Diagnostics Tool,Undocumented Change,6,602,E06,,,,2024-08-22,2024-10-05,2024-10-17,released,
F1011,2024.38.2,"October 17, 2024",Improved Voice Recognition,Undocumented Change,6,601,E06,,,,2024-09-05,2024-10-10,2024-10-17,released,
F1012,2024.38.4,"October 26, 2024",Sentry Mode Improvements,New Feature,2,201,E07,,,,2024-09-11,2024-10-14,2024-10-26,released,
F1013,2024.38.4,"October 26, 2024",Track Mode: Powertrain Endurance,New Feature,3,302,E09,,,,2024-09-13,2024-10-13,2024-10-26,released,
F1014,2024.38.4,"October 26, 2024",Spotify Free,New Feature,5,501,E10,,,,2024-09-12,2024-10-18,2024-10-26,released,
F1015,2024.38.4,"October 26, 2024",Custom Mirror Tilted Positions,New Feature,3,302,E09,,,,2024-09-10,2024-10-12,2024-10-26,released,
F1016,2024.38.4,"October 26, 2024",LiveOne Powered by Slacker Radio,New Feature,5,501,E10,,,,2024-09-08,2024-10-17,2024-10-26,released,
F1017,2024.38.4,"October 26, 2024",Other Updates,New Feature,3,302,E09,,,,2024-09-09,2024-10-16,2024-10-26,released,
F1018,2024.38.4,"October 26, 2024",Service History,Undocumented Change,3,302,E09,,,,2024-09-14,2024-10-16,2024-10-26,released,
F1019,2024.38.4,"October 26, 2024",Tesla App Commands,Undocumented Change,6,602,E06,,,,2024-09-11,2024-10-19,2024-10-26,released,
F1020,2024.38.4,"October 26, 2024",Curve Assist,Undocumented Change,1,102,E01,,,,2024-09-13,2024-10-14,2024-10-26,released,
F1021,2024.38.4,"October 26, 2024",Autopilot Hardware Version,Undocumented Change,1,102,E02,,,,2024-08-31,2024-10-15,2024-10-26,released,
F1022,2024.38.4,"October 26, 2024",WiFi Diagnostics Tool,Undocumented Change,6,602,E06,,,,2024-09-05,2024-10-19,2024-10-26,released,
F1023,2024.38.4,"October 26, 2024",Improved Voice Recognition,Undocumented Change,6,601,E06,,,,2024-09-14,2024-10-18,2024-10-26,released,
F1024,2024.44,"November 2, 2024",Cold Weather Improvements,New Feature,3,302,E09,,,,2024-09-15,2024-10-25,2024-11-02,released,
F1025,2024.44,"November 2, 2024",Trailer-Friendly Superchargers,New Feature,4,401,E05,,,,2024-09-14,2024-10-24,2024-11-02,released,
F1026,2024.44,"November 2, 2024",Other Updates,New Feature,3,302,E09,,,,2024-09-17,2024-10-20,2024-11-02,released,
F1027,2024.44,"November 2, 2024",Smoother Visualizations,Undocumented Change,3,302,E04,,,,2024-09-12,2024-10-24,2024-11-02,released,
F1028,2024.44,"November 2, 2024",Steering Angle Visualization,Undocumented Change,3,302,E04,,,,2024-09-13,2024-10-25,2024-11-02,released,
F1029,2024.44,"November 2, 2024",FSD Visualizations With A.S.S.,Undocumented Change,1,104,E01,,HW4,,2024-09-09,2024-10-25,2024-11-02,released,HW4
F1030,2024.44,"November 2, 2024",Service Mode Improvements,Undocumented Change,3,302,E09,,,,2024-09-12,2024-10-23,2024-11-02,released,
F1031,2024.44.25,"December 2, 2024",Apple Watch,New Feature,6,602,E06,,,,2024-10-16,2024-11-19,2024-12-02,released,
F1032,2024.44.25,"December 2, 2024",Mobile App Dashcam Viewer,New Feature,7,703,E08,,,,2024-10-21,2024-11-18,2024-12-02,released,
F1033,2024.44.25,"December 2, 2024",SiriusXM,New Feature,5,501,E10,,,,2024-10-16,2024-11-22,2024-12-02,released,
F1034,2024.44.25,"December 2, 2024",Auto Shift (Beta),New Feature,3,302,E09,,,,2024-10-11,2024-11-24,2024-12-02,released,
F1035,2024.44.25,"December 2, 2024",Set Arrival Energy,New Feature,4,402,E05,,,,2024-10-19,2024-11-24,2024-12-02,released,
F1036,2024.44.25,"December 2, 2024",Search Along Route,New Feature,4,403,E05,,,,2024-10-10,2024-11-24,2024-12-02,released,
F1037,2024.44.25,"December 2, 2024",Weather at Destination,New Feature,4,403,E05,,,,2024-10-14,2024-11-21,2024-12-02,released,
F1038,2024.44.25,"December 2, 2024",Precipitation Map and Weather at Destination,New Feature,4,403,E05,,,,2024-10-21,2024-11-24,2024-12-02,released,
F1039,2024.44.25,"December 2, 2024",Rear Cross Traffic Alert,New Feature,2,203,E03,,,,2024-10-08,2024-11-21,2024-12-02,released,
F1040,2024.44.25,"December 2, 2024",TuneIn,New Feature,5,501,E10,,,,2024-10-15,2024-11-24,2024-12-02,released,
F1041,2024.44.25,"December 2, 2024",Light Show Update,New Feature,5,502,E10,,,,2024-10-21,2024-11-23,2024-12-02,released,
F1042,2024.44.25,"December 2, 2024",Theater and Video Updates,New Feature,5,502,E10,,,,2024-10-16,2024-11-18,2024-12-02,released,
F1043,2024.44.25,"December 2, 2024",Boomerang Fu,New Feature,5,502,E10,,,,2024-10-07,2024-11-24,2024-12-02,released,
F1044,2024.44.25,"December 2, 2024",Seats Control,New Feature,3,302,E09,,,,2024-10-19,2024-11-24,2024-12-02,released,
F1045,2024.44.25,"December 2, 2024",Maintenance Summary,New Feature,3,302,E09,,,,2024-10-14,2024-11-21,2024-12-02,released,
F1046,2024.44.25,"December 2, 2024",Minor Updates,New Feature,3,302,E09,,,,2024-10-09,2024-11-19,2024-12-02,released,
F1047,2024.44.25.2,"December 4, 2024",Apple Watch,New Feature,6,602,E06,,,,2024-10-21,2024-11-27,2024-12-04,released,
F1048,2024.44.25.2,"December 4, 2024",Mobile App Dashcam Viewer,New Feature,7,703,E08,,,,2024-10-17,2024-11-20,2024-12-04,released,
F1049,2024.44.25.2,"December 4, 2024",SiriusXM,New Feature,5,501,E10,,,,2024-10-21,2024-11-21,2024-12-04,released,
F1050,2024.44.25.2,"December 4, 2024",Auto Shift (Beta),New Feature,3,302,E09,,,,2024-10-10,2024-11-25,2024-12-04,released,
F1051,2024.44.25.2,"December 4, 2024",Set Arrival Energy,New Feature,4,402,E05,,,,2024-10-22,2024-11-21,2024-12-04,released,
F1052,2024.44.25.2,"December 4, 2024",Search Along Route,New Feature,4,403,E05,,,,2024-10-22,2024-11-23,2024-12-04,released,
F1053,2024.44.25.2,"December 4, 2024",Weather at Destination,New Feature,4,403,E05,,,,2024-10-12,2024-11-24,2024-12-04,released,
F1054,2024.44.25.2,"December 4, 2024",Precipitation Map and Weather at Destination,New Feature,4,403,E05,,,,2024-10-17,2024-11-24,2024-12-04,released,
F1055,2024.44.25.2,"December 4, 2024",Rear Cross Traffic Alert,New Feature,2,203,E07,,,,2024-10-13,2024-11-21,2024-12-04,released,
F1056,2024.44.25.2,"December 4, 2024",TuneIn,New Feature,5,501,E10,,,,2024-10-23,2024-11-25,2024-12-04,released,
F1057,2024.44.25.2,"December 4, 2024",Light Show Update,New Feature,5,502,E10,,,,2024-10-10,2024-11-20,2024-12-04,released,
F1058,2024.44.25.2,"December 4, 2024",Theater and Video Updates,New Feature,5,502,E10,,,,2024-10-11,2024-11-20,2024-12-04,released,
F1059,2024.44.25.2,"December 4, 2024",Boomerang Fu,New Feature,5,502,E10,,,,2024-10-18,2024-11-23,2024-12-04,released,
F1060,2024.44.25.2,"December 4, 2024",Seats Control,New Feature,3,302,E09,,,,2024-10-15,2024-11-21,2024-12-04,released,
F1061,2024.44.25.2,"December 4, 2024",Maintenance Summary,New Feature,3,302,E09,,,,2024-10-22,2024-11-20,2024-12-04,released,
F1062,2024.44.25.2,"December 4, 2024",Minor Updates,New Feature,3,302,E09,,,,2024-10-22,2024-11-20,2024-12-04,released,
F1063,2024.44.25.2,"December 4, 2024",Fart on Sit,Undocumented Change,5,502,E10,,,,2024-10-22,2024-11-20,2024-12-04,released,
F1064,2024.44.25.2,"December 4, 2024",Voice Assistant,Undocumented Change,6,601,E06,,,,2024-10-17,2024-11-21,2024-12-04,released,
F1065,2024.44.25.2,"December 4, 2024",Equalizer,Undocumented Change,5,501,E10,,,,2024-10-10,2024-11-26,2024-12-04,released,
F1066,2024.44.25.2,"December 4, 2024",Performance Improvements,Undocumented Change,3,302,E09,,,,2024-10-09,2024-11-24,2024-12-04,released,
F1067,2024.44.25.2,"December 4, 2024",Service Mode Updates,Undocumented Change,3,302,E09,,,,2024-10-18,2024-11-27,2024-12-04,released,
F1068,2024.44.25.2,"December 4, 2024",Rearranged Menus,Undocumented Change,3,302,E09,,,,2024-10-18,2024-11-20,2024-12-04,released,
F1069,2024.44.25.2,"December 4, 2024",Custom Lock Sound,Undocumented Change,3,302,E09,,,,2024-10-22,2024-11-26,2024-12-04,released,
F1070,2024.44.25.2,"December 4, 2024",Ambient Lighting Easter Eggs,Undocumented Change,5,502,E10,,,,2024-10-18,2024-11-22,2024-12-04,released,
F1071,2024.44.25.2,"December 4, 2024",Updated Energy App,Undocumented Change,3,302,E04,,,,2024-10-15,2024-11-22,2024-12-04,released,
F1072,2024.44.25.2,"December 4, 2024",Toll Roads,Undocumented Change,4,403,E05,,,,2024-10-09,2024-11-25,2024-12-04,released,
F1073,2024.44.25.2,"December 4, 2024",Limiting Explicit Content on YouTube Music,Undocumented Change,5,501,E10,,,,2024-10-10,2024-11-21,2024-12-04,released,
F1074,2024.44.25.2,"December 4, 2024",Charging Icons,Undocumented Change,3,303,E09,,,,2024-10-14,2024-11-24,2024-12-04,released,
F1075,2024.44.25.2,"December 4, 2024",Dashcam Viewer Speed,Undocumented Change,7,703,E08,,,,2024-10-09,2024-11-21,2024-12-04,released,
F1076,2024.44.25.2,"December 4, 2024",Tire Pressure Indicator,Undocumented Change,3,302,E09,,,,2024-10-10,2024-11-24,2024-12-04,released,
F1077,2024.44.25.2,"December 4, 2024",Full Screen Theater Improvements,Undocumented Change,5,502,E10,,,,2024-10-11,2024-11-21,2024-12-04,released,
F1078,2024.44.25.2,"December 4, 2024",Dictate Message Confirmation,Undocumented Change,6,601,E06,,,,2024-10-11,2024-11-20,2024-12-04,released,
F1079,2024.44.3,"November 19, 2024",Blind Spot Warning While Parked,New Feature,2,203,E03,,,,2024-10-01,2024-11-12,2024-11-19,released,
F1080,2024.44.3,"November 19, 2024",Autopark Improvements,New Feature,1,103,E02,,,,2024-09-30,2024-11-06,2024-11-19,released,
F1081,2024.44.3,"November 19, 2024",ASS (Actually Smart Summon),New Feature,1,103,E01,,,,2024-09-24,2024-11-10,2024-11-19,released,
F1082,2024.44.3,"November 19, 2024",Cold Weather Improvements,New Feature,3,302,E09,,,,2024-09-27,2024-11-10,2024-11-19,released,
F1083,2024.44.3,"November 19, 2024",Trailer-Friendly Superchargers,New Feature,4,401,E05,,,,2024-09-28,2024-11-07,2024-11-19,released,
F1084,2024.44.3,"November 19, 2024",Vision Autopark,New Feature,1,103,E02,,,,2024-10-02,2024-11-09,2024-11-19,released,
F1085,2024.44.3,"November 19, 2024",Other Updates,New Feature,3,302,E09,,,,2024-10-03,2024-11-08,2024-11-19,released,
F1086,2024.44.3,"November 19, 2024",Smoother Visualizations,Undocumented Change,3,302,E04,,,,2024-10-06,2024-11-06,2024-11-19,released,
F1087,2024.44.3,"November 19, 2024",Steering Angle Visualization,Undocumented Change,3,302,E04,,,,2024-09-25,2024-11-07,2024-11-19,released,
F1088,2024.44.3,"November 19, 2024",FSD Visualizations With A.S.S.,Undocumented Change,1,104,E01,,HW4,,2024-10-05,2024-11-09,2024-11-19,released,HW4
F1089,2024.44.3,"November 19, 2024",Service Mode Improvements,Undocumented Change,3,302,E09,,,,2024-09-28,2024-11-07,2024-11-19,released,
F1090,2024.44.3.1,"November 23, 2024",Blind Spot Warning While Parked,New Feature,2,203,E07,,,,2024-10-04,2024-11-11,2024-11-23,released,
F1091,2024.44.3.1,"November 23, 2024",Autopark Improvements,New Feature,1,103,E02,,,,2024-10-04,2024-11-09,2024-11-23,released,
F1092,2024.44.3.1,"November 23, 2024",ASS (Actually Smart Summon),New Feature,1,103,E01,,,,2024-10-02,2024-11-12,2024-11-23,released,
F1093,2024.44.3.1,"November 23, 2024",Cold Weather Improvements,New Feature,3,302,E09,,,,2024-10-04,2024-11-15,2024-11-23,released,
F1094,2024.44.3.1,"November 23, 2024",Trailer-Friendly Superchargers,New Feature,4,401,E05,,,,2024-10-10,2024-11-16,2024-11-23,released,
F1095,2024.44.3.1,"November 23, 2024",Vision Autopark,New Feature,1,103,E02,,,,2024-10-08,2024-11-14,2024-11-23,released,
F1096,2024.44.3.1,"November 23, 2024",Minor Updates,New Feature,3,302,E09,,,,2024-10-10,2024-11-16,2024-11-23,released,
F1097,2024.44.3.1,"November 23, 2024",Smoother Visualizations,Undocumented Change,3,302,E04,,,,2024-09-30,2024-11-16,2024-11-23,released,
F1098,2024.44.3.1,"November 23, 2024",Steering Angle Visualization,Undocumented Change,3,302,E04,,,,2024-10-11,2024-11-13,2024-11-23,released,
F1099,2024.44.3.1,"November 23, 2024",FSD Visualizations With A.S.S.,Undocumented Change,1,104,E01,,HW4,,2024-10-09,2024-11-12,2024-11-23,released,HW4
F1100,2024.44.3.1,"November 23, 2024",Service Mode Improvements,Undocumented Change,3,302,E09,,,,2024-10-06,2024-11-10,2024-11-23,released,
F1101,2024.44.300,"January 29, 2025",Minor Fixes,New Feature,3,302,E09,,,,2024-12-18,2025-01-18,2025-01-29,released,
F1102,2024.8.3,"March 12, 2024",One-Time Charge Limit,New Feature,4,402,E05,,"HW3,HW4",,2024-01-17,2024-03-02,2024-03-12,released,"HW3,HW4"
F1103,2024.8.3,"March 12, 2024",Danger Zones on Your Route,New Feature,4,403,E05,,"HW3,HW4",,2024-01-18,2024-03-02,2024-03-12,released,"HW3,HW4"
F1104,2024.8.3,"March 12, 2024",Adaptive High Beams,New Feature,7,701,E08,,"HW3,HW4",,2024-01-23,2024-03-03,2024-03-12,released,"HW3,HW4"
F1105,2024.8.3,"March 12, 2024",Speed Cameras on Your Route,New Feature,1,101,E02,,"HW3,HW4",,2024-01-28,2024-03-04,2024-03-12,released,"HW3,HW4"
F1106,2024.8.3,"March 12, 2024",Security Improvements,New Feature,3,302,E09,,"HW3,HW4",,2024-01-24,2024-03-01,2024-03-12,released,"HW3,HW4"
F1107,2024.8.3,"March 12, 2024",Windshield Washer,Undocumented Change,3,302,E09,,"HW3,HW4",,2024-01-28,2024-03-03,2024-03-12,released,"HW3,HW4"
F1108,2024.8.3,"March 12, 2024",Fold Mirrors Button,Undocumented Change,3,302,E09,,"HW3,HW4",,2024-01-30,2024-02-29,2024-03-12,released,"HW3,HW4"
F1109,2024.8.3,"March 12, 2024",Connectivity Icon,Undocumented Change,6,602,E06,,"HW3,HW4",,2024-01-30,2024-03-03,2024-03-12,released,"HW3,HW4"
F1110,2024.8.3,"March 12, 2024",Turn Signals,Undocumented Change,7,701,E08,,"HW3,HW4",,2024-01-18,2024-03-01,2024-03-12,released,"HW3,HW4"
F1111,2024.8.3,"March 12, 2024",New WiFi Menu,Undocumented Change,6,602,E06,,"HW3,HW4",,2024-01-29,2024-02-29,2024-03-12,released,"HW3,HW4"
F1112,2024.8.3,"March 12, 2024",New Bluetooth Menu,Undocumented Change,6,602,E06,,"HW3,HW4",,2024-01-28,2024-03-04,2024-03-12,released,"HW3,HW4"
F1113,2024.8.4,"March 15, 2024",Vehicle Alarm Includes Trailer,New Feature,2,203,E03,,"HW3,HW4",,2024-01-27,2024-03-02,2024-03-15,released,"HW3,HW4"
F1114,2024.8.4,"March 15, 2024",One-Time Charge Limit,New Feature,4,402,E05,,"HW3,HW4",,2024-01-30,2024-03-05,2024-03-15,released,"HW3,HW4"
F1115,2024.8.4,"March 15, 2024",View or Reset Tire Mileage,New Feature,3,302,E09,,"HW3,HW4",,2024-01-28,2024-03-04,2024-03-15,released,"HW3,HW4"
F1116,2024.8.4,"March 15, 2024",Rear Passenger Headphones,New Feature,3,302,E09,,"HW3,HW4",,2024-01-25,2024-03-08,2024-03-15,released,"HW3,HW4"
F1117,2024.8.4,"March 15, 2024",Auto Wipers,New Feature,3,302,E09,,"HW3,HW4",,2024-01-26,2024-03-05,2024-03-15,released,"HW3,HW4"
F1118,2024.8.4,"March 15, 2024",Danger Zones on Your Route,New Feature,4,403,E05,,"HW3,HW4",,2024-02-02,2024-03-03,2024-03-15,released,"HW3,HW4"
F1119,2024.8.4,"March 15, 2024",Adaptive High Beams,New Feature,7,701,E08,,"HW3,HW4",,2024-01-27,2024-03-04,2024-03-15,released,"HW3,HW4"
F1120,2024.8.4,"March 15, 2024",Speed Cameras on Your Route,New Feature,1,101,E01,,"HW3,HW4",,2024-02-02,2024-03-03,2024-03-15,released,"HW3,HW4"
F1121,2024.8.4,"March 15, 2024",Security Improvements,New Feature,3,302,E09,,"HW3,HW4",,2024-01-26,2024-03-08,2024-03-15,released,"HW3,HW4"
F1122,2024.8.4,"March 15, 2024",Windshield Washer,Undocumented Change,3,302,E09,,"HW3,HW4",,2024-01-28,2024-03-07,2024-03-15,released,"HW3,HW4"
F1123,2024.8.4,"March 15, 2024",Fold Mirrors Button,Undocumented Change,3,302,E09,,"HW3,HW4",,2024-01-21,2024-03-08,2024-03-15,released,"HW3,HW4"
F1124,2024.8.4,"March 15, 2024",Connectivity Icon,Undocumented Change,6,602,E06,,"HW3,HW4",,2024-01-30,2024-03-05,2024-03-15,released,"HW3,HW4"
F1125,2024.8.4,"March 15, 2024",Turn Signals,Undocumented Change,7,701,E08,,"HW3,HW4",,2024-01-30,2024-03-02,2024-03-15,released,"HW3,HW4"
F1126,2024.8.4,"March 15, 2024",New WiFi Menu,Undocumented Change,6,602,E06,,"HW3,HW4",,2024-02-02,2024-03-01,2024-03-15,released,"HW3,HW4"
F1127,2024.8.4,"March 15, 2024",New Bluetooth Menu,Undocumented Change,6,602,E06,,"HW3,HW4",,2024-02-01,2024-03-07,2024-03-15,released,"HW3,HW4"
F1128,2024.8.7,"March 25, 2024",Vehicle Alarm Includes Trailer,New Feature,2,203,E07,,"HW3,HW4",,2024-01-31,2024-03-14,2024-03-25,released,"HW3,HW4"
F1129,2024.8.7,"March 25, 2024",Ultra-Wideband Phone Key,New Feature,6,602,E06,,"HW3,HW4",,2024-02-03,2024-03-15,2024-03-25,released,"HW3,HW4"
F1130,2024.8.7,"March 25, 2024",One-Time Charge Limit,New Feature,4,402,E05,,"HW3,HW4",,2024-02-06,2024-03-11,2024-03-25,released,"HW3,HW4"
F1131,2024.8.7,"March 25, 2024",View or Reset Tire Mileage,New Feature,3,302,E09,,"HW3,HW4",,2024-02-06,2024-03-13,2024-03-25,released,"HW3,HW4"
F1132,2024.8.7,"March 25, 2024",Rear Passenger Headphones,New Feature,3,302,E09,,"HW3,HW4",,2024-02-02,2024-03-17,2024-03-25,released,"HW3,HW4"
F1133,2024.8.7,"March 25, 2024",Auto Wipers,New Feature,3,302,E09,,"HW3,HW4",,2024-02-02,2024-03-17,2024-03-25,released,"HW3,HW4"
F1134,2024.8.7,"March 25, 2024",Danger Zones on Your Route,New Feature,4,403,E05,,"HW3,HW4",,2024-02-01,2024-03-17,2024-03-25,released,"HW3,HW4"
F1135,2024.8.7,"March 25, 2024",Adaptive High Beams,New Feature,7,701,E08,,"HW3,HW4",,2024-02-08,2024-03-14,2024-03-25,released,"HW3,HW4"
F1136,2024.8.7,"March 25, 2024",Speed Cameras on Your Route,New Feature,1,101,E02,,"HW3,HW4",,2024-02-08,2024-03-11,2024-03-25,released,"HW3,HW4"
F1137,2024.8.7,"March 25, 2024",Security Improvements,New Feature,3,302,E09,,"HW3,HW4",,2024-01-30,2024-03-18,2024-03-25,released,"HW3,HW4"
F1138,2024.8.7,"March 25, 2024",Windshield Washer,Undocumented Change,3,302,E09,,"HW3,HW4",,2024-02-04,2024-03-15,2024-03-25,released,"HW3,HW4"
